F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75
1,1,119,120,,14,1,106,,14,3,,,,1,2,3,,,,,,,,,,,14,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,3000,3000,3,25,,,5,5,5,11,4,6,2,3,3,1,1,1,
1,1,119,120,,14,1,106,,14,3,,,,1,2,3,,,,,,,,,,,14,,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,10000,10000,5,83.3333333333333,,,5,5,5,6,2,9,1,2,3,1,2,1,
1,1,119,120,,14,1,106,,14,3,,,,1,2,3,4,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,20000,,6,166.666666666667,,,5,5,5,12,4,97,1,3,3,1,2,1,
1,1,119,120,,14,1,106,,14,3,,,,1,2,3,4,5,6,,,,,,,,14,,,,1,,3,,,,,,,,,,,,,,17,1,,3,,,,,8,5000,5000,4,41.6666666666667,,,5,5,5,5,2,15,2,1,3,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,10990,,6,91.5833333333333,,,5,5,5,12,4,2,1,1,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,6280,6280,5,52.3333333333333,,,5,5,5,12,4,2,1,1,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,7850,7850,5,65.4166666666667,,,5,5,5,12,4,2,1,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,1567,1567,2,13.0583333333333,,,5,3,4,6,2,2,2,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,11730,,6,97.75,,,5,5,5,11,4,2,2,1,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3543.24,3543.24,4,29.527,,,4,4,5,6,2,2,2,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,7850,7850,5,65.4166666666667,,,5,5,5,12,4,2,1,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,,,,,,,,,,,,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,7331.4,7331.4,5,61.095,,,5,3,5,6,2,97,1,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,,,,5,,,,,,,,,,15,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,208.425882352941,208.425882352941,1,1.73688235294118,,,5,5,5,6,2,15,2,1,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,,,,5,,,,,,11,,,,15,,,1,,,,,,,,,,,,,,,,17,1,,,,,,,8,5000,5000,4,41.6666666666667,,,5,5,5,12,4,9,1,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,,,4,5,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4000,4000,4,33.3333333333333,,,5,5,5,12,4,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,,,4,5,6,,,,,,,,,15,,,1,,,,,,7,,,10,,,13,,,,,1,,,,5,6,,,3396.3,3396.3,4,28.3025,,,5,3,4,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,3,,,6,,,,,,,13,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3665.7,3665.7,4,30.5475,,,5,5,5,6,2,14,1,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,3,4,5,,,,9,,,,13,,15,,,1,2,3,,,,,,,10,,,13,,15,,17,1,2,3,,,6,7,8,6200.67,6200.67,5,51.67225,,,5,5,5,6,2,97,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4162.675,4162.675,4,34.6889583333333,,,4,4,4,12,4,9,1,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,,3,4,5,6,,,9,,11,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,8000,8000,5,66.6666666666667,,,5,5,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,,,,,15,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,6652.1,6652.1,5,55.4341666666667,,,4,3,4,8,3,2,2,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,10205,,6,85.0416666666667,,,3,4,3,12,4,2,2,1,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,12560,,6,104.666666666667,,,5,5,5,12,4,2,1,1,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,11,,,,,,,1,,,,,6,,,3396.3,3396.3,4,28.3025,,,4,4,4,12,4,97,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,12560,,6,104.666666666667,,,5,5,5,12,4,2,1,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,14130,,6,117.75,,,5,5,5,12,4,2,2,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,13319.5,,6,110.995833333333,,,5,4,4,6,2,2,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,,,,,,11,12,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,14130,,6,117.75,,,5,5,5,12,4,2,2,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,6,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,2502.4,2502.4,3,20.8533333333333,,,5,5,5,11,4,2,1,1,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,,,6,,,9,,,,,,15,,,1,,,,,,,,,,,,,,15,,17,1,,,,,,7,8,4710,4710,4,39.25,,,5,5,5,12,4,2,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,,,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2000,2000,2,16.6666666666667,,,5,5,5,12,4,9,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,,,,,,,11,12,,,15,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,5000,5000,4,41.6666666666667,,,5,5,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,,6,,,,,,12,,,15,,,1,,3,,,,,,,10,,,13,,,,,1,,3,,,6,,,7000,7000,5,58.3333333333333,,,5,5,5,12,4,9,2,1,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,,6,,,,,11,12,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,7983,7983,5,66.525,,,5,5,5,12,4,11,2,1,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,,6,,,9,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,2497.605,2497.605,3,20.813375,,,5,5,5,12,4,1,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,,6,,,9,,,12,,,15,,,,,3,,,,,,,,,,13,,,,17,,,3,,,6,,8,6792.6,6792.6,5,56.605,,,5,5,5,12,4,13,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,6792.6,6792.6,5,56.605,,,4,3,4,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,8000,8000,5,66.6666666666667,,,5,5,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,5,6,,,,,,,,,15,,,1,,,,5,,,,,10,,,13,,,,,1,,,,5,6,,,3396.3,3396.3,4,28.3025,,,4,4,5,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,,4,5,6,7,,,,,,,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,6792.6,6792.6,5,56.605,,,5,4,5,12,4,97,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,,,,,,,,,,,,15,,,1,,3,4,,,,8,,,11,12,13,,,,17,1,,3,4,5,6,,8,6792.6,6792.6,5,56.605,,,5,5,5,12,4,13,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,,,,7,,,,,,,,15,,,1,,,,5,,,8,,,,,13,,,,,1,,,,5,6,,,5000,5000,4,41.6666666666667,,,3,4,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,,,,7,,,,,,,,15,,,1,,3,,,,,,,,,,,,,,17,1,,3,,,,,8,7924.7,7924.7,5,66.0391666666667,,,4,4,4,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,,5,,,,,,11,,,,15,,,1,,3,4,,,,,,,11,12,13,,15,,17,1,,3,4,,6,7,8,3396.3,3396.3,4,28.3025,,,5,5,5,12,4,97,2,3,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,8000,8000,5,66.6666666666667,,,5,5,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,6000,6000,5,50,,,5,5,5,12,4,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,6000,6000,5,50,,,5,5,5,12,4,9,1,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,,,8,,,11,12,13,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,5660.5,5660.5,5,47.1708333333333,,,4,5,5,12,4,12,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,,,8,,10,11,12,13,,15,,,1,,,4,,,,,,,,,13,,,,17,1,,,4,,6,,8,4000,4000,4,33.3333333333333,,,4,5,5,12,4,9,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,,7,8,,,11,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,3000,3000,3,25,,,5,4,5,12,4,9,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,8000,8000,5,66.6666666666667,,,4,5,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,,,,,15,,,1,,,,,,,,,,11,,13,,,,17,1,,,,,6,,8,6792.6,6792.6,5,56.605,,,4,4,4,12,4,97,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,,,,,15,,,1,,3,,,,,,,,,12,13,,,,,1,,3,,,6,,,6268,6268,5,52.2333333333333,,,5,5,5,6,2,2,1,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,,,13,,15,,,1,,,,,,,,,,11,,13,,,,17,1,,,,,6,,8,5660.5,5660.5,5,47.1708333333333,,,5,5,5,12,4,97,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,,,13,,15,,,1,,3,4,,,,,,,,,13,,,,,1,,3,4,,6,,,5660.5,5660.5,5,47.1708333333333,,,5,3,4,12,4,97,1,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,,12,,,,,,1,,3,,5,,7,,,,,,13,,,,,1,,3,,5,6,,,2000,2000,2,16.6666666666667,,,4,5,5,12,4,9,2,1,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,11,,,,15,,,1,,,,,,,,,,,,,14,,16,,1,,,,,,7,,4887.6,4887.6,4,40.73,,,5,5,5,6,2,13,1,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,11,,,,15,,,1,,,,,,,,,10,,,13,14,15,,,1,,,,,6,7,,6000,6000,5,50,,,5,5,5,12,4,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,7000,7000,5,58.3333333333333,,,5,4,5,12,4,9,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,11,,13,,15,,,1,2,3,,,,,,,,,,13,,,,17,1,2,3,,,6,,8,10000,10000,5,83.3333333333333,,,5,3,5,12,4,97,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,11,,13,,15,,,1,2,3,,,,,,,,,,13,,,,17,1,2,3,,,6,,8,5742.93,5742.93,5,47.85775,,,5,5,5,6,2,12,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,11,,13,,15,,,1,2,3,4,,,,,,10,,,13,,,,,1,2,3,4,,6,,,6792.6,6792.6,5,56.605,,,5,5,5,12,4,12,1,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,,11,12,,,15,,,1,2,3,,,,,,,,11,,13,,15,,,1,2,3,,,6,7,,5660.5,5660.5,5,47.1708333333333,,,5,5,5,12,4,97,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,,,10,11,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,5000,5000,4,41.6666666666667,,,5,5,5,12,4,9,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,8,,,11,,,,15,,,1,,3,,,,,,,10,,,13,,,,,1,,3,,,6,,,7924.7,7924.7,5,66.0391666666667,,,5,5,5,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,,8,,,11,12,,,15,,,1,2,3,,,,,8,,,,,13,,,,17,1,2,3,,5,6,,8,3330.14,3330.14,4,27.7511666666667,,,4,5,5,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,7,,,,11,12,13,,15,,,1,2,3,,,,,,,,,,,,,,17,1,2,3,,,,,8,6792.6,6792.6,5,56.605,,,5,5,5,12,4,12,2,1,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,,6,7,8,,,,12,,,15,,,1,,3,,5,,7,,,,,,13,,,,,1,,3,,5,6,,,8000,8000,5,66.6666666666667,,,5,5,5,12,4,9,1,1,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,,,,,,,,,,15,,,1,,,,,,,,9,,11,12,13,14,,,17,1,,,,,6,7,8,5660.5,5660.5,5,47.1708333333333,,,5,3,4,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,,,,,,,,,,15,,,1,,3,,5,,,,,,,,,,,,,1,,3,,5,,,,4162.675,4162.675,4,34.6889583333333,,,5,4,5,12,4,6,1,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,,,,,,11,,,,15,,,1,2,,,,,,,,,11,,13,,,,,1,2,,,,6,,,5660.5,5660.5,5,47.1708333333333,,,5,5,5,12,4,97,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,,,,,,11,12,13,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,10000,10000,5,83.3333333333333,,,5,5,5,12,4,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,,,8,,,11,12,,,15,,,1,,3,,,,,,,,,,,,,,17,1,,3,,,,,8,5000,5000,4,41.6666666666667,,,5,5,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,10000,10000,5,83.3333333333333,,,5,5,5,6,2,9,2,2,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,3000,3000,3,25,,,4,4,4,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,11,,13,,,,,1,,,,,6,,,3396.3,3396.3,4,28.3025,,,5,5,5,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,6792.6,6792.6,5,56.605,,,5,5,5,12,4,12,1,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,3,,5,,,,,,,,13,,,,17,1,,3,,5,6,,8,5000,5000,4,41.6666666666667,,,5,4,5,12,4,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,3,,5,,,,9,,,,13,14,,,17,1,,3,,5,6,7,8,4528.4,4528.4,4,37.7366666666667,,,5,3,4,12,4,97,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,2,,4,,,,,,,,,,,,,17,1,2,,4,,,,8,6792.6,6792.6,5,56.605,,,5,5,5,12,4,97,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,2,3,,,,,,,10,,,13,,,,,1,2,3,,,6,,,7924.7,7924.7,5,66.0391666666667,,,5,5,5,12,4,12,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,12,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,8325.35,8325.35,5,69.3779166666667,,,5,4,5,12,4,97,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,,12,,,15,,,1,,3,,,,,,,,,,13,14,,,17,1,,3,,,6,7,8,7924.7,7924.7,5,66.0391666666667,,,5,3,5,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,3665.7,3665.7,4,30.5475,,,5,5,5,6,2,14,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000,5000,4,41.6666666666667,,,5,5,5,12,4,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,6792.6,6792.6,5,56.605,,,4,3,4,12,4,12,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,7983,7983,5,66.525,,,5,5,5,12,4,11,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,8000,8000,5,66.6666666666667,,,5,5,5,12,4,9,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,6792.6,6792.6,5,56.605,,,5,4,5,12,4,12,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,3,,5,,,,,,11,,13,14,,,17,1,,3,,5,6,7,8,8553.3,8553.3,5,71.2775,,,4,2,5,6,2,13,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,2,3,,,,,,,,,,13,14,,,17,1,2,3,,,6,7,8,5498.55,5498.55,5,45.82125,,,5,5,5,6,2,12,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,2,3,,,,7,,9,10,,,13,,,,17,1,2,3,,5,6,,8,4528.4,4528.4,4,37.7366666666667,,,5,5,5,12,4,12,1,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,13,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,6792.6,6792.6,5,56.605,,,5,2,5,12,4,97,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,13,,15,,,1,,3,,,,7,,,,,,13,14,,16,,1,,3,,5,6,7,,6000,6000,5,50,,,5,5,5,6,2,9,1,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,,13,,15,,,1,,3,4,,,,,,,,,13,,,,17,1,,3,4,,6,,8,2000,2000,2,16.6666666666667,,,5,4,5,4,2,97,2,2,4,1,2,1,3
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,13000,,6,108.333333333333,,,5,4,5,12,4,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,5660.5,5660.5,5,47.1708333333333,,,5,5,5,12,4,97,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,7924.7,7924.7,5,66.0391666666667,,,5,3,5,12,4,97,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,,,,,,,,,11,,13,,,,17,1,,,,,6,,8,8000,8000,5,66.6666666666667,,,4,5,5,6,2,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,13585.2,,6,113.21,,,5,5,5,12,4,97,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,,,,,,,17,1,,3,,,,,8,6000,6000,5,50,,,4,4,4,12,4,9,2,1,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,6000,6000,5,50,,,4,5,5,12,4,9,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,6792.6,6792.6,5,56.605,,,4,3,4,12,4,97,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,11,,13,,,,,1,,3,,,6,,,5660.5,5660.5,5,47.1708333333333,,,5,5,5,12,4,97,2,1,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,11,,13,,,,17,1,,3,,,6,,8,8000,8000,5,66.6666666666667,,,4,5,5,6,2,9,2,2,4,1,2,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,13,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,4000,4000,4,33.3333333333333,,,5,5,5,12,4,9,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,,11,12,13,,15,,,1,,3,,,,,,,,11,,13,,,,17,1,,3,,,6,,8,6792.6,6792.6,5,56.605,,,5,5,5,12,4,97,2,2,4,1,1,1,
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,10,,,,,15,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,7000,7000,5,58.3333333333333,,,5,5,5,12,4,9,2,1,4,1,1,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,10,11,,,,15,,,1,,,,,,,,9,,,,13,,,,17,1,,,,,6,,8,10000,10000,5,83.3333333333333,,,5,5,5,12,4,9,2,1,4,1,2,1,2
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,,10,11,,13,,15,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,14000,,6,116.666666666667,,,5,5,5,12,4,9,2,2,4,1,2,1,2
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,9,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,4000,4000,4,33.3333333333333,,,5,5,5,12,4,9,2,2,4,1,2,1,2
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,9,,11,,,,15,,,1,2,,4,,,,8,,,,,,,,,,1,2,,4,5,,,,5000,5000,4,41.6666666666667,,,5,5,5,12,4,9,1,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,,9,10,11,12,,,15,,,1,,3,4,,,,,,,,,13,,,,17,1,,3,4,,6,,8,5827.745,5827.745,5,48.5645416666667,,,5,5,5,12,4,9,2,2,4,1,2,1,1
1,1,119,120,,14,1,106,,14,4,,,,,2,3,4,5,6,,8,,,11,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,200000,,6,1666.66666666667,,,5,5,5,12,4,9,2,2,4,1,1,1,
